EntrezGeneID,Length,SYMBOL,GENENAME,MCL1-DG,MCL1-DH,MCL1-DI,MCL1-DJ,MCL1-DK,MCL1-DL,MCL1-LA,MCL1-LB,MCL1-LC,MCL1-LD,MCL1-LE,MCL1-LF
74653,3601,Pomk,protein-O-mannose kinase,204,171,136,132,176,189,207,236,166,141,94,102
14272,1881,Fnta,"farnesyltransferase, CAAX box, alpha",1565,1401,1548,1498,1577,1391,1075,1186,1141,933,416,381
320191,12836,Hook3,hook microtubule tethering protein 3,1199,1176,1514,1413,1681,1418,1012,1162,754,837,456,511
77733,3917,Rnf170,ring finger protein 170,140,135,122,143,159,150,150,145,198,170,124,116
73754,2267,Thap1,"THAP domain containing, apoptosis associated protein 1",230,203,181,122,172,151,186,174,169,174,136,110
72316,566,2310008N11Rik,RIKEN cDNA 2310008N11 gene,2,0,2,0,1,1,0,2,3,2,3,1
353310,3305,Zfp703,zinc finger protein 703,5514,5490,3783,4077,4325,3674,2394,3754,6325,5523,935,988
244373,3947,Erlin2,ER lipid raft associated 2,1605,1604,1586,1313,1195,1106,2415,2358,2533,2486,1222,1248
114863,4536,Plpbp,pyridoxal phosphate binding protein,1565,1706,2133,1878,1545,1299,1158,1395,2321,2315,1133,1061
78560,5517,Adgra2,adhesion G protein-coupled receptor A2,131,161,56,81,49,60,17,29,5,10,7,4
66653,1383,Brf2,"BRF2, RNA polymerase III transcription initiation factor 50kDa subunit",56,37,59,47,43,51,103,117,55,62,28,23
75767,7965,Rab11fip1,RAB11 family interacting protein 1 (class I),660,567,559,471,160,189,5492,5609,4319,4134,1029,901
71082,1520,4933416M07Rik,RIKEN cDNA 4933416M07 gene,5,1,5,7,1,0,45,28,33,26,6,7
76615,1356,Got1l1,glutamic-oxaloacetic transaminase 1-like 1,0,0,0,0,0,0,11,20,1,1,0,3
11556,2795,Adrb3,"adrenergic receptor, beta 3",7,2,11,13,17,23,0,0,0,0,0,0
13685,981,Eif4ebp1,eukaryotic translation initiation factor 4E binding protein 1,333,330,605,507,511,445,378,497,1167,1113,637,548
732482,1156,Gm9731,Fam58a pseudogene,0,0,0,0,0,0,0,0,1,0,0,0
541463,1767,Tex24,testis expressed gene 24,0,0,0,0,0,0,0,0,0,0,0,0
108043,4589,Chrnb3,"cholinergic receptor, nicotinic, beta polypeptide 3",0,0,0,0,0,0,0,0,0,0,0,0
11440,2906,Chrna6,"cholinergic receptor, nicotinic, alpha polypeptide 6",0,0,0,0,0,0,0,0,0,0,0,0
70952,2014,Poteg,"POTE ankyrin domain family, member G",0,0,0,0,0,0,0,0,0,0,0,0
382003,1495,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
666422,1660,Gm8096,3-phosphoglycerate dehydrogenase pseudogene,2,1,1,0,0,0,6,4,4,1,2,4
210801,9220,Unc5d,unc-5 netrin receptor D,0,1,4,3,0,0,0,0,47,76,7,7
71314,1086,4933433F19Rik,RIKEN cDNA 4933433F19 gene,0,0,0,0,0,0,0,0,0,0,0,0
66959,1747,Dusp26,dual specificity phosphatase 26 (putative),34,29,4,8,7,13,2,3,8,11,13,7
100316666,122,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
68867,3556,Rnf122,ring finger protein 122,6839,6550,4977,5508,6110,5079,1450,1388,1602,1355,460,400
100217422,98,Snord13,"small nucleolar RNA, C/D box 13",1,0,2,1,0,0,1,0,1,0,0,0
234138,5080,Tti2,TELO2 interacting protein 2,323,251,283,228,181,195,288,261,229,189,114,100
67920,1857,Mak16,MAK16 homolog,819,936,743,568,335,264,702,633,491,443,181,219
171167,4546,Fut10,fucosyltransferase 10,109,99,92,61,57,76,77,86,53,42,64,57
74517,1758,7420700N18Rik,RIKEN cDNA 7420700N18 gene,0,0,0,0,0,1,0,1,0,0,1,0
211323,2103,Nrg1,neuregulin 1,794,909,6032,6002,10189,9307,11,20,9,18,7,8
666589,1613,Gm8179,predicted gene 8179,0,0,0,0,0,0,0,0,0,0,0,0
546052,447,Gm5908,predicted gene 5908,101,123,107,70,49,54,189,172,120,102,52,54
100042715,2515,Gm3985,predicted gene 3985,2,0,0,6,0,9,0,0,0,0,0,0
22427,6383,Wrn,Werner syndrome RecQ like helicase,575,582,345,390,450,496,554,582,260,263,195,149
75029,2120,Purg,purine-rich element binding protein G,124,137,146,130,141,118,38,50,42,38,31,22
319688,3310,5930422O12Rik,RIKEN cDNA 5930422O12 gene,2,3,0,1,0,1,0,1,0,0,0,0
628431,1447,Hmgb1-rs17,"high mobility group box 1, related sequence 17",3,2,0,1,3,2,4,2,1,3,0,0
104271,8408,Tex15,testis expressed gene 15,71,48,138,107,156,134,181,187,12,12,25,32
19053,1836,Ppp2cb,"protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform",3824,4451,4412,4149,2910,2305,2914,3272,2179,2101,688,603
108159,2817,Ubxn8,UBX domain protein 8,354,473,571,494,314,267,540,595,496,429,275,345
14782,2672,Gsr,glutathione reductase,585,855,750,845,348,245,2076,2589,828,663,646,648
100504592,566,NA,NA,4,1,0,1,1,2,0,0,0,0,0,0
68153,1802,Gtf2e2,"general transcription factor II E, polypeptide 2 (beta subunit)",524,493,640,501,401,414,458,501,401,357,268,289
72632,587,Smim18,small integral membrane protein 18,2,1,2,5,11,10,0,1,0,1,0,1
19663,2780,Rbpms,RNA binding protein gene with multiple splicing,10662,10650,15584,16410,20124,19822,1020,1186,212,289,108,118
22428,964,Dctn6,dynactin 6,577,467,684,701,720,636,501,587,310,297,215,249
234155,1839,Mboat4,membrane bound O-acyltransferase domain containing 4,2,0,1,1,1,2,2,0,2,0,1,3
68192,2585,Leprotl1,leptin receptor overlapping transcript-like 1,535,514,681,577,586,525,734,735,298,271,145,157
67887,1899,Saraf,store-operated calcium entry-associated regulatory factor,4128,4163,3939,3216,2665,2466,3135,3450,2607,2342,2170,2023
234159,561,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0
330734,2121,B930018H19Rik,RIKEN cDNA B930018H19 gene,2,0,0,0,1,1,5,1,3,8,0,0
319520,2427,Dusp4,dual specificity phosphatase 4,644,741,1201,726,322,412,2309,3696,3362,3013,527,476
100861989,1057,NA,NA,290,274,234,223,228,208,290,256,197,185,107,112
21951,6444,Tnks,"tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase",1422,1314,1127,1079,1192,1153,1399,1388,874,754,537,516
244416,4221,Ppp1r3b,"protein phosphatase 1, regulatory subunit 3B",33,13,37,56,94,70,1,3,0,0,2,0
100504696,1769,NA,NA,0,1,0,4,2,2,0,0,0,0,0,0
67276,5067,Eri1,exoribonuclease 1,525,451,463,346,277,247,746,695,476,359,410,397
100504714,1728,Gm16793,"predicted gene, 16793",2,7,13,7,6,7,3,5,15,14,47,55
52065,6408,Mfhas1,malignant fibrous histiocytoma amplified sequence 1,261,303,447,347,426,430,286,349,845,748,870,792
100502846,5884,Gm19410,"predicted gene, 19410",0,1,2,0,1,0,7,3,4,1,1,1
71908,1851,Cldn23,claudin 23,85,57,57,49,36,36,369,421,180,144,19,26
330737,2553,5430403N17Rik,RIKEN cDNA 5430403N17 gene,4,5,6,1,5,4,3,1,0,2,0,0
671641,384,Rps12-ps24,"ribosomal protein S12, pseudogene 24",179,181,166,129,85,64,215,210,184,159,84,67
244418,4780,Prag1,PEAK1 related kinase activating pseudokinase 1,577,1033,1033,887,440,297,3053,3993,637,648,158,140
244421,3930,Lonrf1,LON peptidase N-terminal domain and ring finger 1,416,476,698,627,273,200,644,688,478,421,258,260
319582,1825,Trmt9b,tRNA methyltransferase 9B,16,22,29,25,5,24,42,58,37,32,11,13
50768,8475,Dlc1,deleted in liver cancer 1,899,1374,1183,942,621,568,260,353,177,123,48,53
100502599,1866,Gm19274,"predicted gene, 19274",0,0,0,0,0,0,0,0,0,0,0,0
621080,1959,AI429214,expressed sequence AI429214,13,13,13,11,14,21,133,136,52,62,47,35
244431,2389,Sgcz,sarcoglycan zeta,0,0,0,0,0,0,0,0,0,0,0,0
723860,70,Mir383,microRNA 383,0,0,0,0,0,0,0,0,0,0,0,0
80286,1574,Tusc3,tumor suppressor candidate 3,1536,1443,1626,1490,1543,1356,974,930,457,373,262,264
621335,638,Gm6213,predicted gene 6213,0,0,0,0,0,0,0,0,0,0,0,0
20288,3998,Msr1,macrophage scavenger receptor 1,7,2,2,5,1,0,1,2,0,4,0,2
80857,1476,Fgf20,fibroblast growth factor 20,0,0,0,0,0,0,0,0,0,0,0,0
78506,3268,Micu3,"mitochondrial calcium uptake family, member 3",278,208,309,258,229,249,79,67,4,5,5,4
70546,2498,Zdhhc2,"zinc finger, DHHC domain containing 2",67,72,17,30,16,21,141,118,21,11,15,14
18983,2982,Cnot7,"CCR4-NOT transcription complex, subunit 7",1760,1813,2080,1874,1420,1322,1993,2180,1737,1580,719,654
52348,6379,Vps37a,vacuolar protein sorting 37A,1425,1428,1968,1764,1674,1514,1391,1678,1018,957,624,734
54384,3446,Mtmr7,myotubularin related protein 7,201,145,110,89,55,76,1998,3987,81,118,135,131
100039179,459,Gm2085,predicted gene 2085,0,0,0,0,0,0,15,13,0,0,0,0
13526,2870,Adam24,a disintegrin and metallopeptidase domain 24 (testase 1),0,0,0,0,0,0,0,1,1,0,0,0
23793,2621,Adam25,a disintegrin and metallopeptidase domain 25 (testase 2),0,0,0,0,0,0,1,1,0,0,0,0
384806,2589,Adam20,a disintegrin and metallopeptidase domain 20,0,0,0,0,0,0,1,1,0,0,0,0
546055,2441,Adam39,a disintegrin and metallopeptidase domain 39,0,0,0,0,0,0,0,0,0,0,0,0
11988,7857,Slc7a2,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2",1321,1485,1961,2076,839,825,9193,8873,296,392,1216,1355
68797,1545,Pdgfrl,platelet-derived growth factor receptor-like,985,1182,759,670,328,430,155,137,35,20,14,10
102103,7262,Mtus1,mitochondrial tumor suppressor 1,1163,1133,556,662,798,1061,2695,2965,1208,1332,1058,983
78849,2349,B430010I23Rik,RIKEN cDNA B430010I23 gene,11,11,5,5,10,16,9,8,7,4,5,9
234199,1120,Fgl1,fibrinogen-like protein 1,0,1,0,1,0,0,4,3,3,3,0,0
18536,8381,Pcm1,pericentriolar material 1,3270,2659,2629,2596,2814,2698,2322,2236,1360,1277,660,731
11886,2251,Asah1,N-acylsphingosine amidohydrolase 1,1429,1345,1237,1208,1660,1560,1428,1270,816,952,2919,3090
14300,1088,Frg1,FSHD region gene 1,405,358,361,359,331,360,537,517,441,456,208,230
69966,1245,2810404M03Rik,RIKEN cDNA 2810404M03 gene,0,0,3,2,0,0,0,0,0,0,0,0
244448,1850,Triml1,tripartite motif family-like 1,0,0,0,0,0,0,0,0,0,0,0,0
622117,1467,Triml2,tripartite motif family-like 2,0,0,0,0,0,0,0,0,0,0,0,0
22702,1801,Zfp42,zinc finger protein 42,0,1,0,0,1,1,0,0,0,0,0,0
382007,2405,Adam26b,a disintegrin and metallopeptidase domain 26B,0,0,0,0,0,0,0,0,0,0,0,0
13525,2494,Adam26a,a disintegrin and metallopeptidase domain 26A (testase 3),0,0,0,0,0,0,0,0,0,0,0,0
384813,2211,Adam34l,a disintegrin and metallopeptidase domain 34 like,0,0,0,0,0,0,0,0,0,0,0,0
252866,2507,Adam34,a disintegrin and metallopeptidase domain 34,0,0,0,0,0,0,0,0,0,0,0,0
384814,2558,Gm5347,predicted gene 5347,0,0,0,0,0,0,0,0,0,0,0,0
14107,14627,Fat1,FAT atypical cadherin 1,12549,10937,11509,14868,17221,16576,6362,7031,4833,4571,1298,1247
100039673,3982,Gm2366,predicted gene 2366,3,2,2,2,5,6,6,5,0,3,0,2
434310,2395,AY512931,cDNA sequence AY512931,2,1,0,1,0,1,0,0,0,0,1,0
17773,1503,Mtnr1a,melatonin receptor 1A,1,0,1,2,3,2,0,0,0,0,0,0
622523,862,Gm6329,predicted gene 6329,0,0,0,0,0,0,0,0,0,0,0,0
109821,2244,F11,coagulation factor XI,0,0,1,0,3,0,0,0,0,0,0,0
16621,2472,Klkb1,"kallikrein B, plasma 1",3,1,7,5,3,1,0,0,0,0,0,0
102294,2930,Cyp4v3,"cytochrome P450, family 4, subfamily v, polypeptide 3",182,234,163,185,182,188,114,130,52,84,15,14
212326,5479,Fam149a,"family with sequence similarity 149, member A",210,183,159,191,132,159,266,257,31,29,48,61
142980,4327,Tlr3,toll-like receptor 3,116,105,99,107,102,162,444,411,519,603,877,847
100503309,438,NA,NA,2,1,4,2,4,3,10,14,10,12,19,16
234214,6097,Sorbs2,sorbin and SH3 domain containing 2,388,467,520,579,860,672,2272,2108,1006,1339,315,315
100861925,2031,NA,NA,6,6,3,1,0,1,48,50,21,18,0,0
319940,2474,Sorbs2os,"sorbin and SH3 domain containing 2, opposite strand",7,12,11,16,18,36,13,13,0,1,0,0
53318,1578,Pdlim3,PDZ and LIM domain 3,7459,5979,16045,16675,15121,15000,2627,2160,687,457,24,34
212392,2626,Ccdc110,coiled-coil domain containing 110,0,2,2,7,21,11,2,1,1,0,0,0
69479,2740,1700029J07Rik,RIKEN cDNA 1700029J07 gene,66,70,76,73,66,83,107,103,27,32,13,26
192169,1531,Ufsp2,UFM1-specific peptidase 2,432,393,528,532,578,531,523,496,734,608,989,891
654824,904,Ankrd37,ankyrin repeat domain 37,178,96,51,28,47,57,34,32,17,14,11,11
67620,3420,Lrp2bp,Lrp2 binding protein,10,3,20,21,54,35,4,6,3,3,1,1
102141,3067,Snx25,sorting nexin 25,416,339,337,227,291,269,310,308,394,318,346,347
66756,4523,Cfap97,cilia and flagella associated protein 97,193,156,161,133,185,241,232,181,88,65,74,70
11739,1108,Slc25a4,"solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4",8439,6465,15546,13777,12269,10334,2976,3028,3348,2736,1419,1355
234219,1533,Helt,helt bHLH transcription factor,0,3,3,0,1,0,0,0,1,0,1,3
14081,3891,Acsl1,acyl-CoA synthetase long-chain family member 1,693,619,1670,1144,1158,1002,1211,1365,18572,21935,33880,36833
71876,2467,Cenpu,centromere protein U,37,32,31,28,8,12,48,56,71,60,190,180
408022,3797,Primpol,primase and polymerase (DNA-directed),112,86,93,91,104,121,190,209,103,96,115,135
12367,1466,Casp3,caspase 3,1053,866,599,362,431,399,865,974,1083,940,815,840
100503498,1319,Gm16675,"predicted gene, 16675",30,19,47,39,30,30,15,16,7,13,3,10
16363,2484,Irf2,interferon regulatory factor 2,766,728,1210,894,841,759,518,582,639,615,293,254
320981,3065,Enpp6,ectonucleotide pyrophosphatase/phosphodiesterase 6,10,34,20,30,9,14,8,3,3,4,3,1
71069,10839,Stox2,storkhead box 2,4548,4517,5041,5456,5718,5348,1549,1559,1110,745,505,547
320714,4322,Trappc11,trafficking protein particle complex 11,933,873,899,831,897,898,887,950,965,866,1022,1034
192174,2952,Rwdd4a,RWD domain containing 4A,678,774,734,543,375,334,498,581,614,505,421,448
667422,785,Gm8623,predicted gene 8623,803,937,692,656,366,324,1163,1048,854,806,353,345
69260,2813,Ing2,"inhibitor of growth family, member 2",673,509,522,370,380,435,341,332,311,296,187,174
70925,3494,Cdkn2aip,CDKN2A interacting protein,2157,1403,1285,901,1010,1298,783,740,474,429,135,146
100039801,663,Cldn24,claudin 24,4,6,4,8,5,5,2,4,0,1,0,0
75677,994,Cldn22,claudin 22,4,9,9,16,9,7,1,1,1,0,0,0
52357,5042,Wwc2,"WW, C2 and coiled-coil domain containing 2",1785,2000,2293,2219,2170,1809,1427,1328,700,940,230,256
320685,2784,Dctd,dCMP deaminase,339,330,286,246,44,46,342,303,246,146,88,84
23965,10978,Tenm3,teneurin transmembrane protein 3,685,682,462,505,232,230,1,5,2,4,0,2
100503519,4613,Gm19744,"predicted gene, 19744",2,0,0,0,0,1,0,0,0,0,0,0
75359,717,4930555F03Rik,RIKEN cDNA 4930555F03 gene,0,0,0,0,0,0,0,0,0,0,0,0
100039954,955,Gm2516,predicted gene 2516,0,0,0,0,0,0,0,0,0,0,0,0
100040220,1427,Gm9892,"eukaryotic translation initiation factor 2, subunit 2 (beta) pseudogene",1715,1912,2659,2086,1556,1208,1962,2177,2461,1989,1254,1216
11593,1290,Aga,aspartylglucosaminidase,253,285,349,322,240,235,304,293,188,180,181,168
234258,2253,Neil3,nei like 3 (E. coli),93,134,121,97,15,6,91,142,76,62,119,86
22341,1881,Vegfc,vascular endothelial growth factor C,404,485,512,513,260,290,95,97,19,47,8,6
76687,3466,Spcs3,signal peptidase complex subunit 3 homolog (S. cerevisiae),746,642,540,375,362,349,1142,1197,1557,1023,2265,2208
76294,1579,Asb5,ankyrin repeat and SOCs box-containing 5,9,6,0,2,0,0,0,0,3,0,3,4
69281,1057,Spata4,spermatogenesis associated 4,0,0,0,0,0,0,0,0,0,0,0,0
244484,4293,Wdr17,WD repeat domain 17,0,0,1,0,0,0,0,0,0,0,0,0
234267,3554,Gpm6a,glycoprotein m6a,60,74,9,23,6,2,9,10,4,2,1,9
100040382,1602,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100040392,1467,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
546212,1419,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862163,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
547103,2352,Gm10674,predicted gene 10674,0,0,0,0,0,0,0,0,0,0,0,0
100862197,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862211,2532,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862226,1467,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862234,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862253,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862263,1506,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862272,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862298,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862312,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862322,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
100862327,1521,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
382364,1521,Gm1153,predicted gene 1153,0,0,0,0,0,0,0,0,0,0,0,0
664876,1413,Gm7385,predicted gene 7385,0,0,0,0,0,0,0,0,0,0,0,0
244486,2742,Adam29,a disintegrin and metallopeptidase domain 29,0,0,0,0,0,0,0,0,0,0,0,0
110304,1474,Glra3,"glycine receptor, alpha 3 subunit",0,0,0,0,0,0,0,0,0,0,0,0
15446,1719,Hpgd,hydroxyprostaglandin dehydrogenase 15 (NAD),6,19,7,6,6,4,338,166,39,23,16,11
382010,1399,Cep44,centrosomal protein 44,256,229,258,250,244,248,240,290,174,139,105,83
50753,3527,Fbxo8,F-box protein 8,316,309,293,294,394,360,295,269,368,318,276,299
15111,2235,Hand2,heart and neural crest derivatives expressed 2,0,0,0,0,0,0,0,0,0,0,0,0
20284,700,Scrg1,scrapie responsive gene 1,0,2,8,9,27,16,0,2,10,8,1,0
60406,1183,Sap30,sin3 associated polypeptide,206,191,215,141,112,177,111,118,103,91,42,53
100862010,280,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
97165,2692,Hmgb2,high mobility group box 2,466,436,342,258,140,141,476,545,239,138,115,117
108150,4523,Galnt7,polypeptide N-acetylgalactosaminyltransferase 7,296,363,371,285,299,291,285,286,587,407,396,385
100502593,986,Gm19269,"predicted gene, 19269",0,0,0,0,0,0,0,0,0,1,1,0
100502619,1498,AW046200,expressed sequence AW046200,6,10,17,16,12,12,8,4,10,12,6,1
270049,5089,Galntl6,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase-like 6,0,0,0,0,0,0,0,0,0,0,0,0
100040711,678,NA,NA,0,0,3,2,3,6,0,0,0,0,1,0
100271928,951,Gm15881,predicted gene 15881,0,0,0,0,0,0,0,0,0,0,0,0
234290,1605,BC030500,cDNA sequence BC030500,0,0,0,0,0,0,0,0,0,0,0,0
330776,556,Gm10283,predicted gene 10283,0,0,0,0,0,0,0,0,0,0,0,0
23923,1780,Aadat,aminoadipate aminotransferase,0,1,1,0,0,0,0,0,0,0,0,0
71306,6789,Mfap3l,microfibrillar-associated protein 3-like,450,392,695,674,839,947,40,73,455,554,450,463
72612,1183,Hpf1,histone PARylation factor 1,552,393,529,486,379,363,673,602,482,360,292,292
12725,6038,Clcn3,"chloride channel, voltage-sensitive 3",337,242,230,165,133,162,2132,2334,2856,2636,3077,3061
320383,2862,B230317F23Rik,RIKEN cDNA B230317F23 gene,4,6,2,1,0,0,10,9,7,5,4,7
18004,4264,Nek1,NIMA (never in mitosis gene a)-related expressed kinase 1,564,681,702,695,695,646,665,774,513,470,191,186
59009,5181,Sh3rf1,SH3 domain containing ring finger 1,1015,915,586,558,501,525,741,709,180,207,101,130
69279,565,1700001D01Rik,RIKEN cDNA 1700001D01 gene,0,1,2,0,1,0,0,0,0,0,0,0
100502680,465,Gm10015,predicted gene 10015,2,1,2,0,0,0,0,1,1,0,0,0
234309,1115,Cbr4,carbonyl reductase 4,92,96,104,91,83,111,220,218,162,164,95,95
72333,3566,Palld,"palladin, cytoskeletal associated protein",6983,6545,7630,9538,13804,13114,345,404,161,177,38,35
75111,1494,4930512H18Rik,RIKEN cDNA 4930512H18 gene,1,0,0,0,0,0,1,0,0,0,0,0
234311,5989,Ddx60,DExD/H box helicase 60,68,74,60,56,50,58,89,72,33,31,15,5
26359,1306,Anxa10,annexin A10,0,0,0,0,0,0,0,0,0,0,0,0
72902,3282,Spock3,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3",63,129,1635,823,800,495,0,0,2,1,0,0
244495,3739,Sgo2b,shugoshin 2B,0,0,0,0,0,0,0,0,0,0,0,0
21892,4928,Tll1,tolloid-like,98,152,40,39,45,39,23,41,7,3,0,0
735270,110,Mir710,microRNA 710,0,0,0,0,0,0,0,0,0,0,0,0
12876,2103,Cpe,carboxypeptidase E,471,621,219,286,203,163,1914,1954,44,105,101,120
66234,1824,Msmo1,methylsterol monoxygenase 1,356,395,404,311,1458,1060,488,609,344,250,971,878
77113,3078,Klhl2,"kelch-like 2, Mayven",482,440,466,443,392,364,677,625,374,297,362,347
73067,1125,Tmem192,transmembrane protein 192,118,96,128,151,143,123,161,179,227,179,173,175
333307,2504,Trim75,tripartite motif-containing 75,0,0,3,1,0,1,0,0,1,1,0,0
234329,3633,Trim60,tripartite motif-containing 60,0,0,0,0,0,0,0,0,0,0,0,0
260296,2229,Trim61,tripartite motif-containing 61,0,0,0,0,0,0,0,0,0,0,0,0
100038489,975,Apela,apelin receptor early endogenous ligand,0,0,0,1,0,1,0,0,0,0,0,0
407795,1481,Smim31,small integral membrane protein 31,1,1,0,0,0,0,153,195,6,6,6,8
72925,4822,Marchf1,membrane associated ring-CH-type finger 1,5,3,2,1,0,1,4,2,3,6,3,0
100503651,1772,Gm15354,predicted gene 15354,0,0,0,0,0,0,0,0,0,0,0,0
66282,1088,Tma16,translation machinery associated 16,310,242,313,192,89,76,311,307,286,207,163,155
74419,2039,Tktl2,transketolase-like 2,0,0,0,0,0,0,0,0,0,0,0,0
18168,2314,Npy5r,neuropeptide Y receptor Y5,0,0,0,0,0,0,0,0,0,0,0,0
18166,3007,Npy1r,neuropeptide Y receptor Y1,47,89,33,33,22,20,5,12,2,0,2,0
234344,2990,Naf1,nuclear assembly factor 1 ribonucleoprotein,980,1003,1109,988,449,421,823,649,389,332,255,258
17960,1347,Nat1,N-acetyl transferase 1,0,0,1,2,1,3,1,1,0,0,0,0
17961,1501,Nat2,N-acetyltransferase 2 (arylamine N-acetyltransferase),14,16,13,18,48,54,56,43,19,19,18,15
17962,1395,Nat3,N-acetyltransferase 3,0,0,0,0,0,1,0,0,0,1,0,0
234353,11804,Psd3,pleckstrin and Sec7 domain containing 3,537,607,547,581,519,555,1097,901,1722,1877,1865,1922
72281,2767,Sh2d4a,SH2 domain containing 4A,21,9,7,2,5,4,332,311,83,61,113,153
234356,4247,Csgalnact1,chondroitin sulfate N-acetylgalactosaminyltransferase 1,65,107,30,31,16,26,37,44,28,11,15,27
73609,760,1700125H03Rik,RIKEN cDNA 1700125H03 gene,0,1,0,0,0,1,0,0,1,1,0,0
70885,2410,Ints10,integrator complex subunit 10,537,366,444,487,413,424,606,581,548,433,504,526
16956,4049,Lpl,lipoprotein lipase,124,129,637,523,443,425,249,386,11564,15536,38566,42345
100861638,944,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
110877,3118,Slc18a1,"solute carrier family 18 (vesicular monoamine), member 1",3,3,3,3,1,2,11,32,52,31,29,40
11966,2742,Atp6v1b2,"ATPase, H+ transporting, lysosomal V1 subunit B2",607,498,515,393,386,335,1506,1749,2392,2433,808,746
100861650,946,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0
211134,1800,Lzts1,"leucine zipper, putative tumor suppressor 1",26,18,3,5,7,8,0,1,3,1,0,0
234358,2996,Zfp930,zinc finger protein 930,102,74,50,52,52,75,157,128,59,44,47,67
211135,2002,D130040H23Rik,RIKEN cDNA D130040H23 gene,22,11,10,13,12,22,17,12,11,5,8,5
378466,2602,Gm10033,predicted gene 10033,48,33,40,49,40,38,86,71,30,21,24,23
670593,1053,Potefam3c,POTE ankyrin domain family member 3C,0,0,1,1,0,1,0,0,0,0,1,0
665578,1053,Potefam3d,POTE ankyrin domain family member 3D,0,0,0,0,0,0,0,0,0,0,0,0
234362,2561,Zfp868,zinc finger protein 868,963,847,740,675,587,714,1185,1157,772,670,403,423
636741,1740,Zfp964,zinc finger protein 964,24,25,21,10,15,14,13,15,3,0,4,2
66869,3491,Zfp869,zinc finger protein 869,949,684,503,330,344,373,587,662,207,177,367,335
620419,2291,Zfp963,zinc finger protein 963,39,34,20,23,25,36,73,80,25,20,45,38
330788,5764,Zfp866,zinc finger protein 866,185,164,137,100,104,113,277,336,155,110,106,111
170759,3915,Atp13a1,ATPase type 13A1,1477,1258,1339,938,680,764,1989,2249,2461,1817,1625,1742
78816,3925,Gmip,Gem-interacting protein,253,307,166,168,196,186,447,486,412,385,201,209
53978,5701,Lpar2,lysophosphatidic acid receptor 2,261,186,147,113,133,123,139,178,160,119,39,37
80720,1347,Pbx4,pre B cell leukemia homeobox 4,3,1,7,2,4,1,13,16,1,3,2,0
68709,4022,Cilp2,cartilage intermediate layer protein 2,63,54,35,14,19,28,3,8,0,8,3,5
234365,783,Yjefn3,YjeF N-terminal domain containing 3,15,13,8,8,3,7,7,20,9,18,5,2
67184,1251,Ndufa13,NADH:ubiquinone oxidoreductase subunit A13,735,663,1142,1081,831,714,1214,1281,1015,1016,908,891
83984,1304,Tssk6,testis-specific serine kinase 6,13,7,5,9,7,14,4,10,3,1,3,5
234366,5502,Gatad2a,GATA zinc finger domain containing 2A,3102,2688,3028,2209,1318,1092,2793,3087,3109,2745,1035,1174
665649,457,NA,NA,2609,2200,2460,2112,1088,1007,2571,2333,2277,2018,1576,1664
74549,5372,Mau2,MAU2 sister chromatid cohesion factor,1762,1416,1210,1040,1237,1397,2189,2347,1837,1863,842,824
70616,2287,Sugp1,SURP and G patch domain containing 1,769,565,623,563,580,636,798,852,609,559,388,373
107770,1418,Tm6sf2,transmembrane 6 superfamily member 2,17,6,5,7,7,2,11,13,8,10,7,8
